yearID,G,W,L,R,AB,H,2B,3B,HR,BB,SO,SB,CS,HBP,SF,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,DP,FP
1978.0,161.69230769230768,80.84615384615384,80.84615384615384,663.5,5444.884615384615,1404.1538461538462,237.92307692307693,39.23076923076923,113.6923076923077,521.7692307692307,771.4615384615385,115.53846153846153,62.19230769230769,nan,nan,663.5,588.7307692307693,3.6769230769230767,39.76923076923077,11.73076923076923,30.923076923076923,4325.423076923077,1404.1538461538462,113.6923076923077,521.7692307692307,771.4615384615385,138.8846153846154,147.53846153846155,0.9719230769230768
1979.0,161.46153846153845,80.65384615384616,80.65384615384616,719.7307692307693,5492.0,1458.1153846153845,246.73076923076923,41.0,132.03846153846155,523.1153846153846,770.5769230769231,114.73076923076923,61.46153846153846,nan,nan,719.7307692307693,638.8461538461538,3.9926923076923067,35.11538461538461,9.115384615384615,32.30769230769231,4323.461538461538,1458.1153846153845,132.03846153846155,523.1153846153846,770.5769230769231,139.15384615384616,157.73076923076923,0.9730769230769228
1980.0,161.92307692307693,80.8076923076923,80.8076923076923,694.3461538461538,5544.615384615385,1467.076923076923,244.03846153846155,41.38461538461539,118.73076923076923,507.3076923076923,777.3846153846154,126.6923076923077,61.92307692307692,nan,nan,694.3461538461538,620.1923076923077,3.8357692307692304,32.92307692307692,10.153846153846153,34.69230769230769,4367.7692307692305,1467.076923076923,118.73076923076923,507.3076923076923,777.3846153846154,138.42307692307693,158.23076923076923,0.9723076923076922
1981.0,107.23076923076923,53.42307692307692,53.42307692307692,428.7307692307692,3633.346153846154,929.1153846153846,153.84615384615384,25.346153846153847,68.5,341.0769230769231,509.11538461538464,77.73076923076923,42.30769230769231,nan,nan,428.7307692307692,383.9230769230769,3.5823076923076917,19.615384615384617,7.961538461538462,23.26923076923077,2895.1923076923076,930.6538461538462,68.5,341.0769230769231,509.11538461538464,88.3076923076923,102.46153846153847,0.9746153846153844
1982.0,162.07692307692307,81.0,81.0,696.5384615384615,5544.192307692308,1448.1153846153845,242.92307692307693,37.07692307692308,129.96153846153845,511.61538461538464,816.1923076923077,122.15384615384616,62.19230769230769,nan,nan,696.5384615384615,623.8846153846154,3.8561538461538465,28.23076923076923,9.153846153846153,35.84615384615385,4369.846153846154,1448.1153846153845,129.96153846153845,511.61538461538464,816.1923076923077,132.46153846153845,150.19230769230768,0.9746153846153847
1983.0,162.23076923076923,81.0,81.0,698.8461538461538,5520.692307692308,1440.1153846153845,248.57692307692307,39.73076923076923,126.96153846153847,519.9230769230769,835.2307692307693,127.88461538461539,62.26923076923077,nan,nan,698.8461538461538,622.2692307692307,3.861538461538463,28.653846153846153,9.538461538461538,37.57692307692308,4353.692307692308,1440.1153846153845,126.96153846153847,519.9230769230769,835.2307692307693,134.26923076923077,155.03846153846155,0.9746153846153847
1984.0,161.92307692307693,80.92307692307692,80.92307692307692,689.2692307692307,5531.884615384615,1437.7307692307693,238.96153846153845,37.88461538461539,125.3076923076923,512.3076923076923,865.3846153846154,116.61538461538461,58.11538461538461,nan,nan,689.2692307692307,613.1538461538462,3.806153846153847,24.307692307692307,9.76923076923077,38.19230769230769,4349.884615384615,1437.7307692307693,125.3076923076923,512.3076923076923,865.3846153846154,135.23076923076923,150.30769230769232,0.9738461538461537
1985.0,161.76923076923077,80.8076923076923,80.8076923076923,700.6153846153846,5502.884615384615,1414.5384615384614,247.03846153846155,37.11538461538461,138.53846153846155,532.2307692307693,863.5,119.11538461538461,55.03846153846154,nan,nan,700.6153846153846,625.8076923076923,3.8930769230769235,24.115384615384617,9.884615384615385,37.57692307692308,4344.692307692308,1414.5384615384614,138.53846153846155,532.2307692307693,863.5,130.73076923076923,154.53846153846155,0.9750000000000001
1986.0,161.76923076923077,80.84615384615384,80.84615384615384,713.2692307692307,5504.076923076923,1418.4615384615386,250.42307692307693,32.88461538461539,146.65384615384616,547.1923076923077,950.2307692307693,127.38461538461539,62.30769230769231,nan,nan,713.2692307692307,637.6923076923077,3.9642307692307694,22.26923076923077,9.076923076923077,38.61538461538461,4345.846153846154,1418.4615384615386,146.65384615384616,547.1923076923077,950.2307692307693,132.3846153846154,150.1153846153846,0.9734615384615384
1987.0,161.92307692307693,80.96153846153847,80.96153846153847,764.7307692307693,5542.115384615385,1457.5,261.2692307692308,34.46153846153846,171.46153846153845,553.4230769230769,965.3461538461538,137.8846153846154,58.80769230769231,nan,nan,764.7307692307693,687.4615384615385,4.28423076923077,21.576923076923077,8.153846153846153,37.34615384615385,4334.653846153846,1457.5,171.46153846153845,553.4230769230769,965.3461538461538,126.38461538461539,148.84615384615384,0.9757692307692308
1988.0,161.53846153846155,80.6923076923077,80.6923076923077,668.4615384615385,5483.384615384615,1394.0,245.6153846153846,32.30769230769231,122.3076923076923,499.38461538461536,898.2692307692307,126.96153846153847,54.53846153846154,nan,nan,668.4615384615385,599.5384615384615,3.7284615384615383,23.923076923076923,11.23076923076923,40.34615384615385,4345.384615384615,1394.0,122.3076923076923,499.38461538461536,898.2692307692307,124.23076923076923,144.57692307692307,0.9765384615384617
1989.0,162.0,80.88461538461539,80.88461538461539,669.4230769230769,5493.115384615385,1395.8846153846155,242.57692307692307,33.38461538461539,118.57692307692308,520.3076923076923,909.6153846153846,119.84615384615384,55.42307692307692,nan,nan,669.4230769230769,596.6538461538462,3.7057692307692305,18.576923076923077,11.23076923076923,41.11538461538461,4350.807692307692,1395.8846153846155,118.57692307692308,520.3076923076923,909.6153846153846,128.34615384615384,144.69230769230768,0.9749999999999999
1990.0,161.92307692307693,80.96153846153847,80.96153846153847,689.1923076923077,5491.076923076923,1416.0384615384614,251.0,33.26923076923077,127.57692307692308,532.7692307692307,917.4230769230769,126.53846153846153,58.07692307692308,nan,nan,689.1923076923077,618.3076923076923,3.8546153846153857,16.5,10.0,42.80769230769231,4333.384615384615,1416.0384615384614,127.57692307692308,532.7692307692307,917.4230769230769,122.03846153846153,145.84615384615384,0.9753846153846154
1991.0,161.84615384615384,80.92307692307692,80.92307692307692,697.1923076923077,5498.7692307692305,1406.076923076923,249.96153846153845,34.38461538461539,130.1153846153846,537.8461538461538,938.0769230769231,120.0,60.26923076923077,nan,nan,697.1923076923077,630.1538461538462,3.904615384615385,14.076923076923077,10.461538461538462,43.53846153846154,4357.038461538462,1406.076923076923,130.1153846153846,537.8461538461538,938.0769230769231,119.73076923076923,143.8846153846154,0.9769230769230771
1992.0,162.0,81.0,81.0,666.9615384615385,5495.961538461538,1405.5384615384614,252.42307692307693,32.5,116.84615384615384,526.2307692307693,905.3076923076923,125.53846153846153,61.57692307692308,nan,nan,666.9615384615385,604.0769230769231,3.7388461538461537,16.115384615384617,11.461538461538462,42.65384615384615,4364.192307692308,1405.5384615384614,116.84615384615384,526.2307692307693,905.3076923076923,117.11538461538461,147.0,0.976923076923077
1993.0,162.07142857142858,81.0,81.0,745.1428571428571,5535.535714285715,1467.4285714285713,266.0357142857143,33.57142857142857,143.92857142857142,539.6428571428571,939.6428571428571,116.53571428571429,59.285714285714285,nan,nan,745.1428571428571,671.7857142857143,4.182142857142857,13.25,7.857142857142857,42.57142857142857,4338.857142857143,1467.4285714285713,143.92857142857142,539.6428571428571,939.6428571428571,123.92857142857143,151.32142857142858,0.9757142857142858
1994.0,114.28571428571429,57.107142857142854,57.107142857142854,562.5714285714286,3938.0714285714284,1062.25,204.39285714285714,25.071428571428573,118.07142857142857,397.5357142857143,705.9285714285714,80.64285714285714,36.857142857142854,nan,nan,562.5714285714286,511.0,4.508571428571428,9.107142857142858,2.4642857142857144,27.75,3061.964285714286,1062.25,118.07142857142857,397.5357142857143,705.9285714285714,84.0,106.39285714285714,0.9775
1995.0,144.07142857142858,72.0,72.0,698.3571428571429,4948.964285714285,1320.5357142857142,248.5,29.428571428571427,145.75,508.57142857142856,908.0357142857143,104.75,44.892857142857146,nan,nan,698.3571428571429,635.5,4.4475,9.821428571428571,7.285714285714286,35.92857142857143,3859.6428571428573,1320.5357142857142,145.75,508.57142857142856,908.0357142857143,103.75,137.0,0.9775000000000001
1996.0,161.92857142857142,80.92857142857143,80.92857142857143,815.3928571428571,5600.035714285715,1511.4285714285713,285.25,30.535714285714285,177.21428571428572,574.75,1046.7142857142858,115.67857142857143,47.964285714285715,nan,nan,815.3928571428571,742.1785714285714,4.615714285714286,10.357142857142858,7.178571428571429,39.857142857142854,4345.035714285715,1511.4285714285713,177.21428571428572,574.75,1046.7142857142858,119.57142857142857,155.46428571428572,0.9771428571428574
1997.0,161.85714285714286,80.92857142857143,80.92857142857143,771.5714285714286,5551.357142857143,1481.107142857143,285.85714285714283,31.535714285714285,165.71428571428572,559.5,1069.1785714285713,118.14285714285714,55.857142857142854,nan,nan,771.5714285714286,704.3928571428571,4.391428571428572,9.5,7.535714285714286,40.67857142857143,4333.535714285715,1481.0357142857142,165.71428571428572,559.4642857142857,1069.0357142857142,115.28571428571429,151.89285714285714,0.978214285714286
1998.0,162.13333333333333,81.0,81.0,776.5666666666667,5570.533333333334,1482.9666666666667,291.3666666666667,29.966666666666665,168.8,548.2333333333333,1063.1,109.46666666666667,50.166666666666664,nan,nan,776.5666666666667,712.7666666666667,4.4336666666666655,10.066666666666666,8.3,42.166666666666664,4342.9,1482.9666666666667,168.8,548.2333333333333,1063.1,114.83333333333333,150.0,0.977
1999.0,161.86666666666667,80.9,80.9,823.0333333333333,5571.2,1510.9,291.3333333333333,31.033333333333335,184.26666666666668,596.3666666666667,1037.3,114.03333333333333,50.63333333333333,nan,nan,823.0333333333333,751.9333333333333,4.703999999999998,7.866666666666666,6.433333333333334,40.56666666666667,4319.866666666667,1510.9,184.26666666666668,596.3666666666667,1037.3,116.93333333333334,154.13333333333333,0.9763333333333333
2000.0,161.93333333333334,80.93333333333334,80.93333333333334,832.3666666666667,5576.333333333333,1508.2,296.7,31.733333333333334,189.76666666666668,607.9,1045.2,97.46666666666667,44.1,52.43333333333333,50.46666666666667,832.3666666666667,762.5333333333333,4.762333333333332,7.8,6.8,39.266666666666666,4324.433333333333,1508.2,189.76666666666668,607.9,1045.2,114.9,157.03333333333333,0.9811000000000004
2001.0,161.93333333333334,80.93333333333334,80.93333333333334,773.3,5541.133333333333,1462.6333333333334,293.76666666666665,30.933333333333334,181.93333333333334,526.8666666666667,1080.1333333333334,103.43333333333334,46.93333333333333,63.0,47.46666666666667,773.3,707.1666666666666,4.413,6.633333333333334,7.633333333333334,40.333333333333336,4328.733333333334,1462.6333333333334,181.93333333333334,526.8666666666667,1080.1333333333334,111.9,147.83333333333334,0.9816
2002.0,161.73333333333332,80.83333333333333,80.83333333333333,746.9333333333333,5519.4,1442.4,290.0,30.7,168.63333333333333,541.5333333333333,1046.4666666666667,91.66666666666667,42.733333333333334,58.2,46.63333333333333,746.9333333333333,684.2333333333333,4.272000000000002,7.133333333333334,9.166666666666666,40.8,4326.9,1442.4,168.63333333333333,541.5333333333333,1046.4666666666667,107.5,152.16666666666666,0.9824
2003.0,162.0,80.96666666666667,80.96666666666667,765.9333333333333,5557.9,1468.5666666666666,294.23333333333335,31.133333333333333,173.56666666666666,529.6333333333333,1026.7,85.76666666666667,37.733333333333334,61.63333333333333,44.53333333333333,765.9333333333333,705.1,4.395666666666667,6.966666666666667,8.633333333333333,39.93333333333333,4333.533333333334,1468.5666666666666,173.56666666666666,529.6333333333333,1026.7,105.7,152.6,0.9827
2004.0,161.86666666666667,80.93333333333334,80.93333333333334,779.2,5578.433333333333,1484.0666666666666,297.3,29.933333333333334,181.7,540.7333333333333,1060.9333333333334,86.3,36.666666666666664,61.666666666666664,45.43333333333333,779.2,716.1,4.458333333333334,5.0,8.366666666666667,41.0,4339.4,1484.0666666666666,181.7,540.7333333333333,1060.9333333333334,105.53333333333333,150.46666666666667,0.9828333333333337
2005.0,162.06666666666666,81.0,81.0,744.1666666666666,5544.5,1466.3666666666666,295.43333333333334,29.6,167.23333333333332,506.9,1021.4666666666667,85.5,35.63333333333333,59.9,43.833333333333336,744.1666666666666,685.4,4.2846666666666655,6.3,8.7,41.8,4323.233333333334,1466.3666666666666,167.23333333333332,506.9,1021.4666666666667,102.0,154.06666666666666,0.9832999999999998
2006.0,161.93333333333334,80.96666666666667,80.96666666666667,786.6333333333333,5578.033333333334,1502.4333333333334,304.5,31.733333333333334,179.53333333333333,528.2333333333333,1055.1666666666667,92.23333333333333,37.0,60.56666666666667,46.53333333333333,786.6333333333333,724.0666666666667,4.521666666666666,4.8,8.666666666666666,40.03333333333333,4325.8,1502.4333333333334,179.53333333333333,528.2333333333333,1055.1666666666667,102.23333333333333,154.96666666666667,0.9831666666666669
2007.0,162.06666666666666,81.03333333333333,81.03333333333333,777.4,5592.766666666666,1499.2333333333333,306.56666666666666,31.266666666666666,165.23333333333332,535.9666666666667,1072.9666666666667,97.26666666666667,33.4,58.5,48.03333333333333,777.4,717.6333333333333,4.462666666666667,3.7333333333333334,8.1,39.93333333333333,4342.566666666667,1499.2333333333333,165.23333333333332,535.9666666666667,1072.9666666666667,99.6,155.76666666666668,0.9835333333333334
2008.0,161.86666666666667,80.93333333333334,80.93333333333334,752.8333333333334,5557.133333333333,1465.7333333333333,300.46666666666664,29.533333333333335,162.6,544.5666666666667,1096.1333333333334,93.3,34.5,55.733333333333334,45.5,752.8333333333334,693.0,4.3166666666666655,4.533333333333333,9.033333333333333,39.46666666666667,4335.766666666666,1465.7333333333333,162.6,544.5666666666667,1096.1333333333334,98.83333333333333,152.66666666666666,0.9837000000000004
2009.0,162.0,81.0,81.0,747.3,5528.3,1450.8,291.23333333333335,31.633333333333333,168.06666666666666,554.0,1119.7,99.0,37.766666666666666,53.0,45.53333333333333,747.3,691.0333333333333,4.314000000000001,5.066666666666666,9.1,40.06666666666667,4327.2,1450.8,168.06666666666666,554.0,1119.7,95.23333333333333,149.93333333333334,0.9841666666666666
2010.0,162.0,81.0,81.0,710.2666666666667,5511.766666666666,1418.4666666666667,282.8666666666667,28.866666666666667,153.76666666666668,525.9333333333333,1143.5333333333333,98.63333333333334,37.6,51.63333333333333,43.36666666666667,710.2666666666667,653.1666666666666,4.073333333333333,5.5,10.966666666666667,40.13333333333333,4330.533333333334,1418.4666666666667,153.76666666666668,525.9333333333333,1143.5333333333333,101.0,146.5,0.9832999999999997
2011.0,161.93333333333334,80.96666666666667,80.96666666666667,693.6,5523.5,1408.9,279.96666666666664,29.933333333333334,151.73333333333332,500.6,1149.6,109.3,42.03333333333333,51.8,42.46666666666667,693.6,634.4,3.936666666666667,5.766666666666667,10.766666666666667,41.43333333333333,4352.733333333334,1408.9,151.73333333333332,500.6,1149.6,101.76666666666667,141.16666666666666,0.9833666666666666
2012.0,162.0,81.0,81.0,700.5666666666667,5508.366666666667,1402.1,275.3666666666667,30.9,164.46666666666667,490.3,1214.2,107.63333333333334,37.86666666666667,49.8,40.766666666666666,700.5666666666667,643.3666666666667,4.009333333333333,4.266666666666667,10.333333333333334,42.03333333333333,4335.533333333334,1402.1,164.46666666666667,490.3,1214.2,100.3,142.46666666666667,0.9834333333333336
2013.0,162.06666666666666,81.03333333333333,81.03333333333333,675.1666666666666,5535.666666666667,1403.1,274.06666666666666,25.733333333333334,155.36666666666667,488.0,1223.6666666666667,89.76666666666667,33.56666666666667,51.2,40.63333333333333,675.1666666666666,624.2666666666667,3.8633333333333337,4.133333333333334,11.033333333333333,42.2,4365.333333333333,1403.1,155.36666666666667,488.0,1223.6666666666667,91.56666666666666,145.2,0.9848999999999999
2014.0,162.0,81.0,81.0,658.7,5520.466666666666,1386.5,271.23333333333335,28.3,139.53333333333333,467.3333333333333,1248.0333333333333,92.13333333333334,34.5,55.06666666666667,42.56666666666667,658.7,603.5666666666667,3.7379999999999995,3.933333333333333,11.766666666666667,42.13333333333333,4361.366666666667,1386.5,139.53333333333333,467.3333333333333,1248.0333333333333,97.13333333333334,141.0,0.9840000000000001
2015.0,161.93333333333334,80.96666666666667,80.96666666666667,688.2333333333333,5516.266666666666,1403.5333333333333,274.73333333333335,31.3,163.63333333333333,469.1,1248.2,83.5,35.46666666666667,53.4,41.06666666666667,688.2333333333333,635.8333333333334,3.9563333333333337,3.466666666666667,11.3,43.06666666666667,4340.766666666666,1403.5333333333333,163.63333333333333,469.1,1248.2,94.33333333333333,145.93333333333334,0.9845
